customer_id,plan,signup_date,region,tenure_months,monthly_revenue,status,churn
CUS-1144,Pro,2023-03-02,EMEA,34,80.0,Active,No
CUS-3943,Pro,2023-07-31,Americas,29,90.65,Active,No
CUS-1851,Basic,2024-05-29,Americas,19,33.83,Churned,Yes
CUS-1718,Basic,2025-06-16,EMEA,6,50.0,Active,No
CUS-3865,Basic,2025-02-21,APAC,10,39.29,Active,No
CUS-1265,Enterprise,2024-02-09,EMEA,23,1470.38,Active,No
CUS-1076,Basic,2025-10-09,Americas,2,32.58,Churned,Yes
CUS-1396,Basic,2025-10-05,EMEA,2,31.51,Churned,Yes
CUS-3546,Basic,2024-01-01,EMEA,24,28.98,Active,No
CUS-3225,Enterprise,2024-07-22,EMEA,17,385.9,Active,0
CUS-3800,Pro,2024-04-24,Americas,20,117.7,Active,No
CUS-1397,Pro,2023-03-31,EMEA,33,105.74,Active,No
CUS-2366,Basic,2023-05-19,EMEA,31,24.19,Active,No
CUS-3501,Basic,2023-08-20,EMEA,28,25.44,Active,No
CUS-2904,Basic,2025-09-30,,3,24.33,Active,No
CUS-1596,Basic,2025-12-20,Americas,0,34.28,Active,No
CUS-3110,Basic,2025-07-04,APAC,6,24.41,Churned,Yes
CUS-2297,Basic,2024-06-29,EMEA,18,40.0,Active,No
CUS-2822,Basic,2023-12-24,APAC,24,27.27,Active,No
CUS-1873,Enterprise,2023-05-04,APAC,32,460.32,Active,No
CUS-3912,Basic,2023-05-17,APAC,31,34.01,Active,No
CUS-3327,Basic,2024-12-14,Americas,12,50.0,Active,No
CUS-2549,Basic,2025-04-02,Americas,9,35.09,Active,No
CUS-1037,Basic,2025-01-16,EMEA,11,32.53,Churned,Yes
CUS-3527,Enterprise,2024-01-07,Americas,24,572.68,Active,No
CUS-3144,Pro,2025-10-07,APAC,2,147.12,Churned,Yes
CUS-3941,Enterprise,2025-03-11,APAC,9,460.15,Active,No
CUS-1978,Basic,2023-06-01,EMEA,31,31.61,Active,No
CUS-2572,Pro,2025-09-16,APAC,3,120.56,Active,0
CUS-2123,Pro,2025-09-15,APAC,3,150.0,Active,No
CUS-3240,Basic,2024-11-20,EMEA,13,30.88,Active,No
CUS-2893,Pro,2024-06-26,EMEA,18,102.43,Active,No
CUS-1676,Basic,2025-09-11,Americas,3,28.11,Churned,Yes
CUS-1729,Basic,2025-03-30,Americas,9,50.0,Active,No
CUS-1413,Basic,2024-09-12,EMEA,15,47.68,Active,No
CUS-2517,Basic,2024-06-09,EMEA,19,-29.79,Active,No
CUS-2650,Pro,2024-07-18,APAC,17,103.99,Active,No
CUS-1826,Basic,2024-10-14,APAC,14,31.08,Active,0
CUS-1617,Pro,2024-03-03,EMEA,22,134.7,Churned,Yes
CUS-1115,Basic,2024-06-20,EMEA,18,28.36,Active,No
CUS-1418,Pro,2025-06-01,APAC,7,106.01,Active,No
CUS-2626,Pro,2025-01-11,Americas,11,144.29,Active,No
CUS-3940,Basic,2025-07-19,,5,21.95,Churned,Yes
CUS-1090,Basic,2025-10-17,EMEA,2,26.64,Active,No
CUS-3083,Pro,2024-05-01,APAC,20,148.95,Active,No
CUS-1754,Basic,2025-04-09,Americas,8,39.35,Active,No
CUS-2631,Basic,2023-12-13,APAC,24,27.64,Active,No
CUS-1012,Enterprise,2025-09-15,EMEA,3,500.96,Active,No
CUS-3445,Basic,2025-11-05,APAC,1,42.64,Active,No
CUS-1285,Pro,2023-09-24,APAC,27,84.23,Active,No
CUS-2067,Basic,2024-01-24,Americas,23,50.0,Active,No
CUS-2192,Basic,2025-03-11,APAC,9,20.02,Churned,Yes
CUS-2441,Basic,2023-02-24,APAC,34,34.96,Active,No
CUS-3802,Basic,2024-12-17,EMEA,12,32.91,Active,0
CUS-3801,Enterprise,2024-05-30,APAC,19,790.56,Active,No
CUS-3711,Enterprise,2025-05-28,APAC,7,945.53,Active,No
CUS-2569,Basic,2024-10-18,EMEA,14,24.91,Active,No
CUS-3428,Pro,2025-07-19,APAC,5,148.96,Active,No
CUS-3578,Enterprise,2025-02-17,APAC,10,478.92,Active,No
CUS-2688,Basic,2024-06-11,EMEA,18,35.62,Active,No
CUS-1852,Basic,2023-12-01,Americas,25,43.63,Churned,No
CUS-3208,Basic,2025-10-02,Americas,3,40.84,Active,No
CUS-1896,Enterprise,2025-01-15,EMEA,11,529.25,Active,No
CUS-1497,Basic,2025-03-11,APAC,9,24.67,Churned,Yes
CUS-3306,Basic,2025-01-31,Americas,11,47.5,Active,No
CUS-2783,Basic,2025-10-15,EMEA,2,37.61,Active,No
CUS-1336,Pro,2024-03-15,APAC,21,148.67,Active,No
CUS-1516,Basic,2025-05-04,APAC,0,50.0,Churned,Yes
CUS-2349,Basic,2024-09-20,Americas,15,23.61,Active,No
CUS-2016,Basic,2024-10-02,EMEA,15,28.95,Active,No
CUS-3809,Basic,2023-03-07,EMEA,34,32.71,Active,No
CUS-3804,Pro,2024-11-08,EMEA,13,92.52,Active,No
CUS-2782,Pro,2025-12-20,Americas,0,80.0,Active,No
CUS-2786,Pro,2025-08-02,APAC,5,120.09,Active,No
CUS-3071,Enterprise,2024-01-16,APAC,23,2000.0,Active,No
CUS-1357,Pro,2024-11-30,APAC,13,104.34,Active,No
CUS-3853,Pro,2023-01-22,EMEA,35,130.27,Active,No
CUS-2313,Pro,2023-12-05,EMEA,25,132.35,Active,No
CUS-2636,Basic,2023-03-06,EMEA,34,47.72,Active,No
CUS-1551,Basic,2025-08-13,APAC,4,31.65,Churned,Yes
CUS-3389,Pro,2024-07-13,APAC,17,104.26,Active,No
CUS-3480,Enterprise,2025-12-27,APAC,0,2000.0,Active,No
CUS-3522,Pro,2023-11-27,APAC,25,129.96,Active,No
CUS-3266,Basic,2023-02-04,EMEA,35,25.63,Active,No
CUS-2228,Basic,2023-08-04,,29,39.66,Active,No
CUS-3823,Basic,2025-03-10,APAC,9,36.69,Active,No
CUS-1958,Basic,2025-11-08,Americas,1,26.12,Active,No
CUS-2774,Enterprise,2024-06-13,EMEA,18,1149.21,Active,No
CUS-3142,Basic,2024-11-20,APAC,13,31.34,Active,No
CUS-2009,Pro,2023-07-29,Americas,29,134.37,Active,No
CUS-2093,Basic,2025-07-30,,5,32.99,Churned,Yes
CUS-3675,Pro,2024-09-30,APAC,15,97.49,Active,No
CUS-1997,Pro,2023-04-06,APAC,33,143.61,Active,No
CUS-2680,Basic,2025-09-27,APAC,3,30.74,Active,No
CUS-1154,Pro,2023-06-19,APAC,30,99.55,Active,No
CUS-3783,Pro,2024-07-07,EMEA,18,150.0,Active,No
CUS-1581,Basic,2025-05-16,APAC,7,43.67,Active,No
CUS-2471,Enterprise,2025-10-19,Americas,2,666.09,Active,No
CUS-1704,Enterprise,2025-02-26,EMEA,10,1847.93,Active,No
CUS-2213,Pro,2024-06-19,Americas,18,91.5,Active,No
CUS-1897,Basic,2024-01-01,EMEA,24,39.11,Active,No
CUS-1488,Basic,2025-04-24,Americas,8,31.85,Churned,No
CUS-1560,Basic,2024-09-02,Americas,16,27.09,Active,No
CUS-2142,Pro,2024-09-21,Americas,15,91.27,Active,No
CUS-2120,Enterprise,2024-08-08,EMEA,17,496.84,Churned,Yes
CUS-1513,Basic,2025-12-31,EMEA,0,38.59,Active,No
CUS-1634,Basic,2024-05-17,Americas,19,31.46,Churned,Yes
CUS-3585,Basic,2025-03-05,EMEA,10,40.15,Active,No
CUS-2665,Enterprise,2024-11-04,EMEA,14,426.64,Active,No
CUS-2013,Basic,2025-10-28,EMEA,2,43.62,Active,No
CUS-2932,Pro,2025-01-18,APAC,11,124.79,Active,No
CUS-2151,Basic,2023-11-07,APAC,26,26.0,Active,No
CUS-3806,Basic,2025-04-10,EMEA,8,33.04,Churned,Yes
CUS-1117,Pro,2023-07-08,APAC,30,97.93,Active,No
CUS-1741,Basic,2023-10-15,APAC,26,50.0,Active,No
CUS-3764,Basic,2025-10-12,APAC,2,27.82,Churned,Yes
CUS-2975,Basic,2024-11-25,APAC,13,46.21,Active,No
CUS-2082,Enterprise,2023-12-28,,24,624.13,Active,No
CUS-2811,Basic,2024-09-20,APAC,15,29.96,Active,No
CUS-1831,Pro,2024-07-29,APAC,17,95.42,Active,No
CUS-1120,Pro,2023-12-28,Americas,24,118.97,Active,No
CUS-1657,Enterprise,2023-07-09,,30,956.63,Active,No
CUS-3733,Pro,2025-02-27,APAC,10,100.65,Active,No
CUS-3693,Enterprise,2024-10-01,APAC,15,908.05,Active,No
CUS-3933,Pro,2024-01-22,APAC,23,136.58,Active,No
CUS-1636,Basic,2023-03-22,EMEA,33,36.4,Active,No
CUS-1370,Enterprise,2024-06-06,EMEA,19,1190.9,Active,No
CUS-1269,Basic,2025-11-09,Americas,1,42.22,Active,No
CUS-1047,Basic,2024-07-20,,17,29.61,Active,No
CUS-1992,Pro,2024-05-01,Americas,20,113.57,Active,No
CUS-1877,Basic,2023-01-28,EMEA,35,24.2,Active,0
CUS-1774,Pro,2025-07-09,EMEA,5,91.45,Active,No
CUS-2220,Basic,2025-02-01,APAC,11,39.15,Active,No
CUS-2127,Basic,2024-09-16,APAC,15,39.7,Active,No
CUS-1005,Basic,2023-04-18,EMEA,32,41.02,Active,No
CUS-2596,Pro,2025-12-06,EMEA,0,91.87,Churned,Yes
CUS-3312,Basic,2023-11-23,APAC,25,37.59,Active,No
CUS-3492,Basic,2025-02-28,APAC,10,31.72,Churned,Yes
CUS-2078,Basic,2024-11-16,APAC,13,32.96,Active,No
CUS-1838,Enterprise,2023-02-25,APAC,34,520.32,Active,No
CUS-1682,Basic,2023-08-28,Americas,28,40.17,Active,No
CUS-2716,Pro,2023-09-10,,28,122.97,Active,No
CUS-3353,Basic,2025-02-11,APAC,10,36.73,Active,No
CUS-3362,Basic,2023-03-09,EMEA,34,36.94,Active,0
CUS-3198,Basic,2024-03-08,EMEA,22,26.95,Active,No
CUS-2149,Basic,2024-06-11,EMEA,18,34.26,Active,No
CUS-1575,Enterprise,2024-02-06,Americas,23,384.68,Active,No
CUS-1051,Basic,2025-09-04,Americas,3,31.03,Churned,Yes
CUS-1854,Enterprise,2024-04-04,APAC,21,1135.89,Active,No
CUS-2983,Enterprise,2024-01-03,Americas,24,940.14,Active,No
CUS-2824,Pro,2025-03-19,EMEA,9,103.28,Active,No
CUS-1834,Pro,2024-07-14,EMEA,17,102.33,Active,No
CUS-2116,Basic,2023-12-05,EMEA,25,24.23,Active,No
CUS-2167,Pro,2023-01-08,EMEA,36,83.13,Active,No
CUS-3519,Basic,2023-06-11,APAC,31,42.84,Active,0
CUS-2907,Basic,2025-09-27,,3,30.21,Churned,Yes
CUS-1972,Basic,2023-06-27,Americas,30,39.88,Active,No
CUS-1400,Basic,2025-01-31,APAC,11,40.65,Churned,No
CUS-3560,Basic,2023-07-23,Americas,29,37.58,Active,No
CUS-3369,Basic,2025-07-08,APAC,0,35.89,Churned,No
CUS-1020,Pro,2023-11-26,APAC,25,150.0,Active,No
CUS-1685,Pro,2023-08-03,APAC,29,150.0,Active,No
CUS-1036,Basic,2025-03-26,Americas,9,46.27,Active,No
CUS-3830,Pro,2025-06-20,Americas,6,94.02,Active,No
CUS-1525,Basic,2024-09-20,APAC,15,40.27,Active,No
CUS-3456,Basic,2024-10-10,EMEA,14,32.91,Churned,Yes
CUS-1921,Basic,2023-10-29,APAC,26,41.75,Active,No
CUS-2842,Pro,2024-05-24,APAC,19,138.29,Active,No
CUS-2891,Basic,2023-10-24,EMEA,26,20.0,Active,No
CUS-1538,Basic,2024-12-02,EMEA,13,50.0,Active,No
CUS-2706,Enterprise,2024-01-22,Americas,23,1435.19,Active,No
CUS-3932,Basic,2023-11-01,EMEA,26,31.78,Active,No
CUS-1246,Enterprise,2024-10-22,EMEA,0,492.12,Churned,No
CUS-1785,Enterprise,2024-09-30,APAC,15,831.12,Active,No
CUS-2410,Pro,2023-07-15,APAC,30,114.45,Active,No
CUS-3538,Basic,2024-12-29,EMEA,12,39.53,Active,No
CUS-1155,Basic,2023-09-20,APAC,27,36.34,Active,No
CUS-2687,Basic,2024-01-05,EMEA,24,34.06,Active,No
CUS-1626,Basic,2024-11-29,APAC,13,42.75,Churned,Yes
CUS-3877,Basic,2024-12-04,EMEA,13,35.85,Active,No
CUS-2347,Basic,2025-05-15,Americas,7,29.01,Active,No
CUS-1570,Basic,2024-01-26,Americas,23,47.08,Active,No
CUS-3934,Enterprise,2023-11-07,EMEA,26,347.91,Active,No
CUS-2759,Enterprise,2023-03-31,APAC,33,653.24,Active,0
CUS-2817,Pro,2023-11-25,Americas,25,123.81,Active,No
CUS-3066,Enterprise,2024-09-07,EMEA,16,704.92,Active,No
CUS-1128,Basic,2023-06-13,,31,30.85,Active,No
CUS-3978,Pro,2024-03-05,EMEA,22,126.4,Active,No
CUS-3007,Basic,2025-05-06,EMEA,7,33.42,Active,No
CUS-1981,Enterprise,2023-04-11,APAC,33,404.78,Active,No
CUS-3975,Basic,2025-12-27,APAC,0,38.99,Churned,Yes
CUS-1191,Enterprise,2023-09-22,APAC,27,470.04,Active,No
CUS-2140,Pro,2025-06-27,APAC,6,124.0,Active,No
CUS-1993,Pro,2023-04-20,EMEA,32,93.75,Active,No
CUS-1700,Basic,2024-06-21,APAC,18,35.45,Active,No
CUS-1607,Enterprise,2023-06-19,APAC,30,1346.43,Active,No
CUS-1181,Enterprise,2025-11-21,Americas,1,1504.44,Active,0
CUS-1302,Basic,2024-02-23,Americas,22,36.88,Active,No
CUS-3545,Basic,2024-10-11,APAC,14,50.0,Active,No
CUS-3776,Basic,2023-02-04,APAC,35,42.03,Active,No
CUS-2061,Enterprise,2025-11-09,APAC,1,300.0,Active,No
CUS-3820,Enterprise,2024-05-07,,20,393.07,Active,No
CUS-3879,Basic,2025-03-14,EMEA,9,31.51,Active,Yes
CUS-3566,Basic,2023-11-05,Americas,26,43.99,Active,No
CUS-2070,Basic,2023-08-14,Americas,29,31.84,Active,No
CUS-3525,Enterprise,2024-01-29,APAC,23,729.47,Active,No
CUS-3206,Pro,2023-01-18,APAC,35,119.53,Active,No
CUS-2244,Basic,2024-09-09,EMEA,15,35.75,Active,No
CUS-1017,Pro,2025-11-12,Americas,1,143.64,Churned,Yes
CUS-3981,Pro,2024-08-06,Americas,17,80.42,Active,No
CUS-1547,Basic,2024-07-26,EMEA,17,29.89,Active,No
CUS-1659,Pro,2025-09-03,APAC,3,85.84,Churned,Yes
CUS-3705,Pro,2024-10-18,EMEA,0,101.04,Churned,No
CUS-3736,Basic,2025-11-24,APAC,1,36.45,Churned,Yes
CUS-2505,Pro,2023-06-01,APAC,31,93.98,Active,0
CUS-1960,Basic,2024-04-11,EMEA,20,50.0,Active,0
CUS-3332,Basic,2025-04-13,APAC,8,43.4,Active,No
CUS-1798,Basic,2025-05-18,APAC,7,50.0,Active,No
CUS-1226,Enterprise,2025-06-08,APAC,6,656.21,Active,No
CUS-3075,Basic,2025-12-25,APAC,0,38.14,Churned,1
CUS-2800,Pro,2025-05-30,APAC,7,137.49,Active,No
CUS-3486,Basic,2025-10-22,Americas,2,50.0,Active,No
CUS-3963,Basic,2024-08-09,APAC,16,32.13,Churned,Yes
CUS-3278,Basic,2025-03-23,EMEA,9,47.32,Churned,Yes
CUS-3086,Basic,2024-05-03,Americas,20,43.73,Active,No
CUS-2694,Pro,2025-08-07,APAC,4,93.59,Active,No
CUS-2046,Basic,2023-12-02,EMEA,25,39.11,Churned,No
CUS-1470,Basic,2025-11-11,APAC,1,36.91,Active,No
CUS-1955,Enterprise,2023-03-09,APAC,34,993.74,Active,No
CUS-3977,Pro,2025-05-15,EMEA,7,127.27,Active,No
CUS-1640,Enterprise,2024-10-19,APAC,14,503.75,Active,No
CUS-3779,Basic,2025-03-16,APAC,9,50.0,Active,No
CUS-2219,Pro,2025-12-10,EMEA,0,106.3,Churned,No
CUS-2159,Basic,2024-06-01,EMEA,19,46.31,Active,No
CUS-2416,Pro,2025-05-17,APAC,7,150.0,Active,No
CUS-3714,Basic,2025-02-20,EMEA,10,34.0,Churned,Yes
CUS-2528,Basic,2025-02-19,Americas,10,30.76,Churned,Yes
CUS-3922,Basic,2023-01-15,APAC,36,32.08,Active,No
CUS-2301,Basic,2024-07-24,APAC,17,30.85,Active,No
CUS-3867,Basic,2025-07-20,Americas,5,32.17,Active,No
CUS-2604,Pro,2025-02-19,EMEA,10,80.0,Active,No
CUS-1161,Basic,2025-12-03,EMEA,0,31.94,Churned,Yes
CUS-2705,Basic,2023-06-18,APAC,30,23.79,Active,No
CUS-1957,Pro,2025-12-15,Americas,0,104.81,Churned,Yes
CUS-3916,Basic,2024-12-26,Americas,12,28.27,Active,No
CUS-1878,Basic,2025-11-26,Americas,1,31.75,Churned,Yes
CUS-2920,Enterprise,2024-05-29,Americas,19,518.63,Active,No
CUS-2885,Basic,2025-08-16,EMEA,4,36.2,Active,No
CUS-3201,Basic,2023-12-26,APAC,24,41.82,Active,No
CUS-1099,Basic,2023-12-14,EMEA,24,32.87,Active,No
CUS-3828,Basic,2023-11-18,APAC,25,22.91,Active,No
CUS-3558,Basic,2024-02-18,APAC,22,39.17,Active,No
CUS-1254,Basic,2024-08-08,Americas,17,30.04,Active,0
CUS-1104,Enterprise,2025-05-17,EMEA,7,300.0,Active,No
CUS-2446,Pro,2024-07-13,EMEA,17,87.93,Churned,Yes
CUS-2444,Basic,2025-10-12,Americas,2,29.62,Active,No
CUS-2649,Enterprise,2024-01-24,APAC,23,960.23,Active,0
CUS-1587,Basic,2024-04-29,Americas,20,27.8,Active,No
CUS-1628,Basic,2025-02-05,EMEA,10,32.48,Active,No
CUS-2697,Basic,2024-04-18,EMEA,20,33.19,Churned,Yes
CUS-3102,Basic,2024-01-31,APAC,23,40.25,Active,No
CUS-3200,Pro,2024-10-01,APAC,15,87.29,Active,No
CUS-1404,Basic,2025-10-16,EMEA,2,37.44,Active,No
CUS-2155,Basic,2024-11-29,APAC,13,38.63,Active,No
CUS-3256,Basic,2025-09-14,EMEA,3,27.47,Active,No
CUS-2683,Pro,2025-05-16,EMEA,7,150.0,Active,No
CUS-3057,Enterprise,2024-10-21,APAC,14,484.18,Active,No
CUS-3845,Basic,2024-07-04,APAC,18,20.0,Active,0
CUS-1453,Pro,2023-01-27,Americas,35,110.37,Active,No
CUS-3302,Pro,2024-12-18,EMEA,12,123.02,Active,No
CUS-2328,Pro,2025-04-26,Americas,8,133.35,Active,No
CUS-3050,Basic,2025-12-04,APAC,0,24.84,Active,No
CUS-1881,Basic,2025-03-24,EMEA,9,32.34,Active,No
CUS-3919,Basic,2025-08-12,APAC,4,26.38,Churned,Yes
CUS-1624,Basic,2025-07-27,APAC,5,30.67,Active,No
CUS-3394,Basic,2024-07-05,Americas,18,34.51,Churned,Yes
CUS-3773,Enterprise,2023-11-13,EMEA,25,330.63,Active,No
CUS-2788,Pro,2025-04-07,EMEA,8,88.72,Active,No
CUS-1263,Basic,2023-03-11,APAC,34,46.91,Active,No
CUS-2635,Enterprise,2025-01-19,APAC,11,545.04,Active,No
CUS-2439,Enterprise,2024-01-12,EMEA,23,451.54,Active,No
CUS-3199,Basic,2025-04-24,APAC,8,26.62,Active,No
CUS-2970,Basic,2025-01-10,APAC,11,33.66,Active,No
CUS-3521,Basic,2024-06-23,,18,35.03,Active,No
CUS-2803,Basic,2023-02-22,APAC,34,32.48,Active,No
CUS-1641,Pro,2023-12-31,APAC,24,105.79,Active,No
CUS-3386,Pro,2025-05-18,Americas,7,132.03,Active,No
CUS-3599,Enterprise,2024-11-12,APAC,13,1385.04,Active,No
CUS-3831,Basic,2025-02-11,APAC,10,43.95,Active,No
CUS-2960,Pro,2025-03-22,Americas,9,101.39,Churned,No
CUS-1489,Pro,2023-10-05,EMEA,27,112.9,Active,No
CUS-2844,Enterprise,2024-06-24,APAC,18,694.01,Active,No
CUS-2735,Enterprise,2025-10-22,APAC,2,376.83,Active,0
CUS-1147,Basic,2025-04-01,APAC,9,23.36,Active,No
CUS-2535,Basic,2024-09-11,EMEA,15,21.73,Churned,No
CUS-2987,Basic,2025-01-08,EMEA,11,-27.54,Active,No
CUS-2370,Basic,2024-06-07,EMEA,19,32.17,Active,No
CUS-3451,Pro,2023-01-22,APAC,35,116.14,Active,No
CUS-3937,Basic,2023-11-29,APAC,25,34.53,Churned,Yes
CUS-1660,Basic,2023-03-08,APAC,34,33.78,Active,No
CUS-2795,Enterprise,2024-02-17,APAC,22,742.67,Active,No
CUS-3512,Basic,2024-10-02,EMEA,15,37.84,Active,No
CUS-1187,Basic,2025-04-04,EMEA,9,24.4,Active,No
CUS-2148,Pro,2025-03-19,APAC,9,123.99,Active,No
CUS-1609,Pro,2023-09-11,EMEA,28,87.73,Active,No
CUS-3192,Pro,2025-02-08,APAC,10,117.71,Churned,Yes
CUS-2931,Pro,2025-05-29,EMEA,7,89.45,Active,No
CUS-1198,Enterprise,2023-04-20,Americas,32,613.1,Active,No
CUS-3328,Basic,2025-10-25,EMEA,2,39.79,Active,No
CUS-1294,Basic,2024-08-24,EMEA,16,26.81,Churned,Yes
CUS-1767,Basic,2024-09-13,Americas,15,50.0,Churned,Yes
CUS-1401,Basic,2023-03-02,APAC,34,50.0,Active,No
CUS-1123,Basic,2024-02-25,APAC,22,23.93,Active,No
CUS-1203,Basic,2025-10-24,EMEA,2,50.0,Active,No
CUS-1836,Pro,2024-06-07,EMEA,19,110.41,Active,No
CUS-3295,Basic,2025-05-11,APAC,7,28.91,Churned,Yes
CUS-2440,Enterprise,2024-01-14,Americas,23,1011.23,Active,No
CUS-2734,Basic,2023-11-16,Americas,25,33.6,Churned,Yes
CUS-2696,Basic,2025-02-12,APAC,10,39.3,Active,No
CUS-3929,Basic,2025-09-18,EMEA,3,30.23,Active,No
CUS-2708,Basic,2024-05-13,EMEA,19,28.04,Active,0
CUS-3914,Pro,2023-12-23,EMEA,24,139.87,Active,No
CUS-2154,Basic,2024-07-14,APAC,17,21.86,Active,No
CUS-2662,Pro,2025-10-16,Americas,2,94.26,Churned,Yes
CUS-3433,Pro,2025-02-26,EMEA,10,93.53,Active,No
CUS-2760,Enterprise,2025-10-04,EMEA,2,855.5,Active,No
CUS-1855,Basic,2024-12-08,,12,34.69,Active,No
CUS-2590,Basic,2025-09-19,EMEA,3,25.66,Active,No
CUS-3268,Basic,2025-08-14,EMEA,4,32.43,Active,No
CUS-1642,Pro,2023-02-07,APAC,35,112.31,Active,No
CUS-1002,Basic,2024-12-15,EMEA,0,43.81,Churned,Yes
CUS-3161,Basic,2025-12-24,APAC,0,50.0,Churned,Yes
CUS-1699,Pro,2023-01-23,EMEA,35,150.0,Active,No
CUS-2637,Basic,2024-02-04,EMEA,23,48.62,Active,No
CUS-2292,Pro,2023-03-04,Americas,34,95.14,Active,No
CUS-3857,Pro,2024-11-10,EMEA,13,80.0,Active,No
CUS-3490,Pro,2025-04-14,APAC,8,109.07,Active,No
CUS-2521,Basic,2023-04-30,APAC,32,33.7,Active,No
CUS-2854,Pro,2023-06-08,EMEA,31,148.43,Active,No
CUS-2137,Basic,2024-09-19,APAC,15,27.39,Active,No
CUS-3899,Pro,2024-10-11,Americas,14,129.56,Active,No
CUS-2632,Enterprise,2024-06-06,EMEA,19,728.49,Active,No
CUS-2999,Pro,2024-03-17,Americas,21,110.25,Active,No
CUS-1664,Basic,2025-02-27,APAC,10,42.98,Active,No
CUS-1684,Basic,2024-08-29,APAC,16,20.3,Active,No
CUS-2258,Pro,2024-07-07,APAC,18,109.58,Churned,Yes
CUS-1318,Pro,2023-05-01,EMEA,0,80.85,Churned,No
CUS-1649,Pro,2023-11-19,Americas,25,93.42,Active,0
CUS-2435,Basic,2024-11-13,Americas,13,41.93,Active,No
CUS-2480,Basic,2025-12-11,EMEA,0,43.13,Active,No
CUS-1710,Basic,2025-04-09,Americas,8,32.74,Churned,Yes
CUS-2283,Basic,2025-01-22,Americas,11,50.0,Active,No
CUS-2769,Basic,2023-10-23,Americas,26,44.53,Active,No
CUS-1973,Basic,2024-09-28,EMEA,15,22.91,Active,No
CUS-3676,Basic,2025-10-16,EMEA,2,34.72,Churned,Yes
CUS-3681,Pro,2025-08-04,Americas,4,127.58,Active,No
CUS-2307,Pro,2024-10-16,APAC,14,86.39,Active,No
CUS-2401,Basic,2025-06-28,APAC,6,37.04,Active,No
CUS-2409,Enterprise,2025-09-11,EMEA,3,555.93,Active,No
CUS-3238,Basic,2023-05-08,APAC,32,29.67,Active,No
CUS-2497,Enterprise,2024-07-24,Americas,17,425.73,Churned,Yes
CUS-3039,Pro,2025-09-02,EMEA,4,80.0,Active,No
CUS-2530,Basic,2024-10-10,APAC,14,21.58,Active,No
CUS-2664,Basic,2023-04-19,EMEA,32,35.57,Active,No
CUS-2355,Enterprise,2025-09-30,,3,594.63,Active,No
CUS-3925,Basic,2024-11-23,EMEA,13,30.03,Active,No
CUS-3945,Basic,2023-02-11,EMEA,35,27.13,Active,No
CUS-2644,Basic,2023-02-27,EMEA,34,47.49,Active,No
CUS-2052,Basic,2025-02-28,EMEA,10,25.7,Churned,No
CUS-1796,Basic,2025-02-05,EMEA,10,36.67,Active,No
CUS-3694,Enterprise,2025-08-11,EMEA,4,547.34,Churned,No
CUS-2598,Basic,2023-08-18,APAC,28,28.88,Active,No
CUS-3605,Basic,2024-10-04,EMEA,15,26.07,Active,No
CUS-3730,Enterprise,2024-01-06,APAC,24,574.04,Active,No
CUS-3626,Basic,2024-12-13,APAC,12,26.61,Active,No
CUS-2820,Pro,2024-10-12,APAC,14,150.0,Active,No
CUS-2723,Pro,2023-12-26,APAC,24,80.0,Active,No
CUS-2184,Basic,2024-08-22,Americas,16,39.94,Active,No
CUS-3573,Pro,2024-08-11,APAC,16,126.46,Active,No
CUS-2060,Pro,2025-06-03,Americas,7,80.0,Active,No
CUS-1541,Enterprise,2025-09-25,APAC,3,420.1,Active,No
CUS-2679,Enterprise,2023-03-28,Americas,33,300.0,Active,No
CUS-3797,Pro,2024-09-19,EMEA,15,104.98,Active,No
CUS-3956,Basic,2025-01-09,Americas,11,44.54,Active,No
CUS-3533,Pro,2024-09-30,EMEA,15,99.4,Active,No
CUS-2758,Enterprise,2025-12-22,Americas,0,374.6,Active,No
CUS-2924,Basic,2025-09-06,APAC,3,20.37,Churned,Yes
CUS-1096,Pro,2023-02-03,Americas,35,80.0,Active,No
CUS-2021,Enterprise,2023-10-24,EMEA,26,1083.2,Active,No
CUS-1564,Pro,2023-08-09,Americas,29,118.06,Active,No
CUS-3791,Pro,2025-07-30,APAC,5,106.15,Active,No
CUS-1864,Pro,2024-02-13,APAC,22,91.89,Active,No
CUS-2485,Pro,2025-08-10,EMEA,4,133.33,Active,No
CUS-2882,Pro,2024-12-22,EMEA,12,106.9,Active,No
CUS-2039,Basic,2024-04-11,APAC,20,37.28,Active,No
CUS-1207,Basic,2023-01-09,APAC,36,39.87,Churned,Yes
CUS-1393,Pro,2025-12-15,APAC,0,80.0,Active,No
CUS-3843,Basic,2023-12-17,APAC,24,34.61,Active,No
CUS-1871,Pro,2024-03-20,EMEA,21,106.18,Active,No
CUS-1398,Basic,2023-05-15,APAC,32,44.17,Active,No
CUS-3815,Basic,2024-09-23,EMEA,15,37.89,Active,No
CUS-3883,Basic,2025-05-23,APAC,7,40.23,Active,No
CUS-2029,Pro,2024-07-07,EMEA,18,87.59,Active,No
CUS-3691,Enterprise,2024-10-23,Americas,14,839.31,Active,No
CUS-2486,Basic,2023-12-02,EMEA,25,36.44,Active,No
CUS-3661,Pro,2024-05-19,APAC,19,144.79,Active,No
CUS-1961,Basic,2024-02-20,Americas,22,50.0,Active,No
CUS-2571,Basic,2024-01-03,APAC,24,30.39,Active,No
CUS-3774,Basic,2024-09-17,APAC,15,44.45,Active,No
CUS-2896,Basic,2024-07-23,EMEA,17,33.78,Active,No
